关键词,id,类型,标题,评分,评价人数,年份,简介,链接
Bumblebee,4002222,,Bumblebee,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F4002222%2F&query=Bumblebee&cat_id=&type=search&pos=4
Bumblebee,557847529,日记,BUMBLEBEE,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F557847529%2F&query=Bumblebee&cat_id=1015&type=search&pos=0
Bumblebee,705335007,日记,关于《大黄蜂》Bumblebee的影评,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F705335007%2F&query=Bumblebee&cat_id=1015&type=search&pos=1
Bumblebee,174373089,日记,bumblebee大黄蜂来我家～～again,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F174373089%2F&query=Bumblebee&cat_id=1015&type=search&pos=2
Bumblebee,703604260,日记,电影：大黄蜂bumblebee,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F703604260%2F&query=Bumblebee&cat_id=1015&type=search&pos=3
A Star Is Born,4058933,电影,一个明星的诞生 ,7.3,97993,2018,原名:A Star Is Born / 布莱德利·库珀 / Lady Gaga / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F4058933%2F&query=A+Star+Is+Born&cat_id=1002&type=search&pos=0
A Star Is Born,1295619,电影,一个明星的诞生 ,7.7,1476,1954,原名:A Star Is Born / 乔治·库克 / 朱迪·加兰 / 1954,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1295619%2F&query=A+Star+Is+Born&cat_id=1002&type=search&pos=1
A Star Is Born,1294450,电影,一个明星的诞生 ,7.0,425,1937,原名:A Star Is Born / 威廉·A·韦尔曼 / 珍妮·盖诺 / 1937,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1294450%2F&query=A+Star+Is+Born&cat_id=1002&type=search&pos=2
A Star Is Born,1293591,电影,一个明星的诞生 ,6.1,227,1976,原名:A Star Is Born / 弗兰克·皮尔森 / 芭芭拉·史翠珊 / 1976,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1293591%2F&query=A+Star+Is+Born&cat_id=1002&type=search&pos=3
A Star Is Born,7124211,书籍,A Star Is Born ,(目前无人评价),,2002,"Haver, Ronald / Applause Theatre Book Publishers / 2002",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F7124211%2F&query=A+Star+Is+Born&cat_id=1001&type=search&pos=4
A Star Is Born,20477707,书籍,A Star Is Born ,(目前无人评价),,1990,Ronald Haver / 1990,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F20477707%2F&query=A+Star+Is+Born&cat_id=1001&type=search&pos=5
A Star Is Born,17194507,书籍,A Star Is Born ,(评价人数不足),,,"LORNA LUFT, JEFFREY VANCE",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F17194507%2F&query=A+Star+Is+Born&cat_id=1001&type=search&pos=6
A Star Is Born,21096451,书籍,A Star Is Born ,(目前无人评价),,,"Michaels, Robbie",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F21096451%2F&query=A+Star+Is+Born&cat_id=1001&type=search&pos=7
A Star Is Born,22204867,书籍,A Star is Born 2014 ,(目前无人评价),,,Tushita Verlags GmbH,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F22204867%2F&query=A+Star+Is+Born&cat_id=1001&type=search&pos=8
A Star Is Born,22205008,书籍,A Star is Born 2014 ,(目前无人评价),,,Tushita Verlags GmbH,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F22205008%2F&query=A+Star+Is+Born&cat_id=1001&type=search&pos=9
A Star Is Born,20134696,书籍,A Star Is Born ,(目前无人评价),,,"Michaels, Robbie",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F20134696%2F&query=A+Star+Is+Born&cat_id=1001&type=search&pos=10
A Star Is Born,32609386,书籍,A Star Is Born ,(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F32609386%2F&query=A+Star+Is+Born&cat_id=1001&type=search&pos=11
A Star Is Born,32739146,书籍,A Star Is Born ,(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F32739146%2F&query=A+Star+Is+Born&cat_id=1001&type=search&pos=12
A Star Is Born,30387563,书籍,A Star Is Born ,(评价人数不足),,2018,Lady Gaga / Alfred Music / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F30387563%2F&query=A+Star+Is+Born&cat_id=1001&type=search&pos=13
A Star Is Born,31161211,书籍,【预订】Esther: A Star Is Born ,(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F31161211%2F&query=A+Star+Is+Born&cat_id=1001&type=search&pos=14
A Star Is Born,31053851,书籍,Mercedes-Amg Gt: A Star Is Born ,(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F31053851%2F&query=A+Star+Is+Born&cat_id=1001&type=search&pos=15
A Star Is Born,30314157,音乐,A Star Is Born ,8.6,6545,2018,Lady Gaga & Bradley Cooper / 原声 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F30314157%2F&query=A+Star+Is+Born&cat_id=1003&type=search&pos=16
A Star Is Born,34567438,音乐,A Star Is Born Soundtrack (Without Dialogue) ,8.6,52,2018,Bradley Cooper / 原声配乐 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F34567438%2F&query=A+Star+Is+Born&cat_id=1003&type=search&pos=17
A Star Is Born,2239912,音乐,A Star Is Born ,7.9,50,2007,马斯·雷萨 Mars Lasar / 轻音乐 / 2007,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F2239912%2F&query=A+Star+Is+Born&cat_id=1003&type=search&pos=18
A Star Is Born,1493356,音乐,A Star Is Born ,7.6,29,2002,Barbra Streisand / 原声 / 2002,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F1493356%2F&query=A+Star+Is+Born&cat_id=1003&type=search&pos=19
A Star Is Born,178843985,,A star is born,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F178843985%2F&query=A+Star+Is+Born&cat_id=&type=search&pos=0
A Star Is Born,148793052,,star-born,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F148793052%2F&query=A+Star+Is+Born&cat_id=&type=search&pos=1
A Star Is Born,205958135,,Love is born of,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F205958135%2F&query=A+Star+Is+Born&cat_id=&type=search&pos=2
A Star Is Born,127072446,,Now is the Star,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F127072446%2F&query=A+Star+Is+Born&cat_id=&type=search&pos=3
A Star Is Born,3522583,,the best is...,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2Fstar19880809%2F&query=A+Star+Is+Born&cat_id=&type=search&pos=4
A Star Is Born,130468151,日记,访谈第一部分 FAKE STAR IS BACK！ 黒夢復活——命運...,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F130468151%2F&query=A+Star+Is+Born&cat_id=1015&type=search&pos=0
A Star Is Born,699255615,日记,When A Child Is Born,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F699255615%2F&query=A+Star+Is+Born&cat_id=1015&type=search&pos=1
Rampage,26430636,电影,狂暴巨兽 ,6.4,137425,2018,原名:Rampage / 布拉德·佩顿 / 道恩·强森 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F26430636%2F&query=Rampage&cat_id=1002&type=search&pos=0
Rampage,3364849,电影,狂暴 ,6.4,1985,2009,原名:Rampage / 乌维·鲍尔 / 布莱登·佛雷切 / 2009,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F3364849%2F&query=Rampage&cat_id=1002&type=search&pos=1
Rampage,1422896,电影,愤怒 ,(暂无评分),,1987,原名:Rampage / 威廉·弗莱德金 / 迈克尔·比恩 / 1987,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1422896%2F&query=Rampage&cat_id=1002&type=search&pos=2
Rampage,4266028,电影,猎虎奇缘 ,(暂无评分),,1963,原名:Rampage / 菲尔·卡尔森 / Stefan Schnabel / 1963,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F4266028%2F&query=Rampage&cat_id=1002&type=search&pos=3
Rampage,3319766,电影,Rampage ,(暂无评分),,2010,原名:Rampage / Saskia Burmeister / 2010,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F3319766%2F&query=Rampage&cat_id=1002&type=search&pos=4
Rampage,30376985,书籍,Rampage ,(评价人数不足),,2018,James M. Scott / W. W. Norton & Company / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F30376985%2F&query=Rampage&cat_id=1001&type=search&pos=5
Rampage,12011084,书籍,Rampage ,(目前无人评价),,2004,Katherine S. Newman / Basic Books / 2004,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F12011084%2F&query=Rampage&cat_id=1001&type=search&pos=6
Rampage,20386279,书籍,Rampage ,(目前无人评价),,1988,Justin Scott / 1988,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F20386279%2F&query=Rampage&cat_id=1001&type=search&pos=7
Rampage,20370391,书籍,Rampage ,(目前无人评价),,2013,"Mellor, Lee / 2013",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F20370391%2F&query=Rampage&cat_id=1001&type=search&pos=8
Rampage,20207861,书籍,Rampage ,(目前无人评价),,,"Russell, Jesse; Cohn, Ronald; / Book on Demand Ltd.",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F20207861%2F&query=Rampage&cat_id=1001&type=search&pos=9
Rampage,20207231,书籍,Rampage ,(目前无人评价),,,"Russell, Jesse; Cohn, Ronald; / Book on Demand Ltd.",https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F20207231%2F&query=Rampage&cat_id=1001&type=search&pos=10
Rampage,32788896,书籍,Rampage ,(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F32788896%2F&query=Rampage&cat_id=1001&type=search&pos=11
Rampage,32598100,书籍,Rampage ,(目前无人评价),,,,https://www.douban.com/link2/?url=https%3A%2F%2Fbook.douban.com%2Fsubject%2F32598100%2F&query=Rampage&cat_id=1001&type=search&pos=12
Rampage,4149386,音乐,Rampage ,(评价人数不足),,2009,Circles / 2009,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F4149386%2F&query=Rampage&cat_id=1003&type=search&pos=13
Rampage,26467511,音乐,Rampage ,(评价人数不足),,1988,Ennio Morricone / 原声 / 1988,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F26467511%2F&query=Rampage&cat_id=1003&type=search&pos=14
Rampage,6839673,音乐,Rampage ,(目前无人评价),,1991,EPMD / 说唱 / 1991,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F6839673%2F&query=Rampage&cat_id=1003&type=search&pos=15
Rampage,34028594,音乐,Rampage ,(目前无人评价),,2019,O.V.R / 电子 / 2019,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F34028594%2F&query=Rampage&cat_id=1003&type=search&pos=16
Rampage,26700941,电影,狂暴3：击倒总统 ,5.2,210,2016,原名:Rampage 3: No Mercy / 布莱登·佛雷切 / 2016,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F26700941%2F&query=Rampage&cat_id=1002&type=search&pos=17
Rampage,25929966,电影,狂暴2：资本的惩罚 ,6.5,233,2014,原名:Rampage: Capital Punishment / 乌维·鲍尔 / 洛奇林·莫罗 / 2014,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F25929966%2F&query=Rampage&cat_id=1002&type=search&pos=18
Rampage,27007252,电影,最后的疯狂 ,5.5,343,2017,原名:Last Rampage: The Escape of Gary Tison / 德怀特·H·里特 / 罗伯特·帕特里克 / 2017,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F27007252%2F&query=Rampage&cat_id=1002&type=search&pos=19
Rampage,54972449,,Rampage,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F54972449%2F&query=Rampage&cat_id=&type=search&pos=0
Rampage,43018545,,BANBAN,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2Frampage%2F&query=Rampage&cat_id=&type=search&pos=1
Rampage,146440779,,Rampage,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F146440779%2F&query=Rampage&cat_id=&type=search&pos=2
Rampage,166058941,,RamPage,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F166058941%2F&query=Rampage&cat_id=&type=search&pos=3
Rampage,183887567,,rampage,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F183887567%2F&query=Rampage&cat_id=&type=search&pos=4
Rampage,97882547,日记,rampage,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F97882547%2F&query=Rampage&cat_id=1015&type=search&pos=0
Rampage,665811888,日记,rampage,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F665811888%2F&query=Rampage&cat_id=1015&type=search&pos=1
Rampage,516318211,日记,[下载] Disgruntled Anthropophagi - Rampage Of Misa...,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F516318211%2F&query=Rampage&cat_id=1015&type=search&pos=2
Mamma Mia! Here We Go Again,27050259,电影,妈妈咪呀2 ,7.0,23168,2018,原名:Mamma Mia! Here We Go Again / 欧·帕克 / 莉莉·詹姆斯 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F27050259%2F&query=Mamma+Mia%21+Here+We+Go+Again&cat_id=1002&type=search&pos=0
Mamma Mia! Here We Go Again,30272781,音乐,Mamma Mia! Here We Go Again ,7.9,138,2018,Various Artists / 原声 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F30272781%2F&query=Mamma+Mia%21+Here+We+Go+Again&cat_id=1003&type=search&pos=1
Mamma Mia! Here We Go Again,30272782,音乐,Various: Mamma Mia! Here We Go Again [CD] ,(评价人数不足),,,Various,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F30272782%2F&query=Mamma+Mia%21+Here+We+Go+Again&cat_id=1003&type=search&pos=2
Mamma Mia! Here We Go Again,34549566,音乐,Mamma Mia! Here We Go Again(Original Motion Picture Soundtrack / Singalong Version) ,(目前无人评价),,2018,Cher / 原声配乐 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F34549566%2F&query=Mamma+Mia%21+Here+We+Go+Again&cat_id=1003&type=search&pos=3
Mamma Mia! Here We Go Again,34438268,电影,我们将何去何从 ,(暂无评分),,2019,原名:Where We Go from Here / Anthony Meindl / 贾斯婷·瓦希伯格 / 2019,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F34438268%2F&query=Mamma+Mia%21+Here+We+Go+Again&cat_id=1002&type=search&pos=4
Mamma Mia! Here We Go Again,30299771,音乐,Mamma Mia! Here We Go Again(Original Motion Picture Soundtrack) ,9.4,135,2018,Various Artists / 原声 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F30299771%2F&query=Mamma+Mia%21+Here+We+Go+Again&cat_id=1003&type=search&pos=5
Mamma Mia! Here We Go Again,33498609,音乐,Mamma Mia ! Here We Go Again ,(目前无人评价),,2018,High School Music Band / 流行 / 2018,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F33498609%2F&query=Mamma+Mia%21+Here+We+Go+Again&cat_id=1003&type=search&pos=6
Mamma Mia! Here We Go Again,34447470,舞台剧,Here We Go Again (White Male Privilege) ,(目前无人评价),,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Flocation%2Fdrama%2F34447470%2F&query=Mamma+Mia%21+Here+We+Go+Again&cat_id=3069&type=search&pos=7
Mamma Mia! Here We Go Again,1304768,电影,爱情游戏谁来玩 ,(暂无评分),,1968,原名:Here We Go Round the Mulberry Bush / 克莱夫·唐纳 / 巴瑞·埃文斯 / 1968,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F1304768%2F&query=Mamma+Mia%21+Here+We+Go+Again&cat_id=1002&type=search&pos=8
Mamma Mia! Here We Go Again,4311110,电影,我们无法再回家 ,(暂无评分),,1973,原名:We Can't Go Home Again / 尼古拉斯·雷 / 尼古拉斯·雷 / 1973,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F4311110%2F&query=Mamma+Mia%21+Here+We+Go+Again&cat_id=1002&type=search&pos=9
Mamma Mia! Here We Go Again,5067986,电影,仙壶幻境 ,(暂无评分),,1945,原名:Where Do We Go from Here? / 格雷戈里·拉托夫 / 弗莱德·麦克莫瑞 / 1945,https://www.douban.com/link2/?url=https%3A%2F%2Fmovie.douban.com%2Fsubject%2F5067986%2F&query=Mamma+Mia%21+Here+We+Go+Again&cat_id=1002&type=search&pos=10
Mamma Mia! Here We Go Again,21404,小组,"Alonso,here we go",,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fgroup%2F21404%2F&query=Mamma+Mia%21+Here+We+Go+Again&cat_id=1019&type=search&pos=11
Mamma Mia! Here We Go Again,476205,小组,HERE We GO 疯狂的食聊艺术天地,,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fgroup%2F476205%2F&query=Mamma+Mia%21+Here+We+Go+Again&cat_id=1019&type=search&pos=12
Mamma Mia! Here We Go Again,26582070,舞台剧,时候到了 ,(评价人数不足),,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Flocation%2Fdrama%2F26582070%2F&query=Mamma+Mia%21+Here+We+Go+Again&cat_id=3069&type=search&pos=13
Mamma Mia! Here We Go Again,10557962,音乐,A Different Ship ,6.9,75,2012,Here We Go Magic / 流行 / 2012,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F10557962%2F&query=Mamma+Mia%21+Here+We+Go+Again&cat_id=1003&type=search&pos=14
Mamma Mia! Here We Go Again,3389632,音乐,Here We Go Magic ,6.7,31,2009,Here We Go Magic / 2009,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F3389632%2F&query=Mamma+Mia%21+Here+We+Go+Again&cat_id=1003&type=search&pos=15
Mamma Mia! Here We Go Again,4815669,音乐,Pigeons ,7.5,31,2010,Here We Go Magic / 2010,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F4815669%2F&query=Mamma+Mia%21+Here+We+Go+Again&cat_id=1003&type=search&pos=16
Mamma Mia! Here We Go Again,26643441,音乐,Be Small ,6.9,20,2015,Here We Go Magic / 摇滚 / 2015,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F26643441%2F&query=Mamma+Mia%21+Here+We+Go+Again&cat_id=1003&type=search&pos=17
Mamma Mia! Here We Go Again,6082354,音乐,The January ,(评价人数不足),,2011,Here We Go Magic / 流行 / 2011,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F6082354%2F&query=Mamma+Mia%21+Here+We+Go+Again&cat_id=1003&type=search&pos=18
Mamma Mia! Here We Go Again,10766016,音乐,Hard to Be Close ,(评价人数不足),,2012,Here We Go Magic / 2012,https://www.douban.com/link2/?url=https%3A%2F%2Fmusic.douban.com%2Fsubject%2F10766016%2F&query=Mamma+Mia%21+Here+We+Go+Again&cat_id=1003&type=search&pos=19
Mamma Mia! Here We Go Again,171221202,,here we go,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F171221202%2F&query=Mamma+Mia%21+Here+We+Go+Again&cat_id=&type=search&pos=0
Mamma Mia! Here We Go Again,76493750,,Here we go,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F76493750%2F&query=Mamma+Mia%21+Here+We+Go+Again&cat_id=&type=search&pos=1
Mamma Mia! Here We Go Again,166057728,,Here_we_go,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2Fherewegoqly%2F&query=Mamma+Mia%21+Here+We+Go+Again&cat_id=&type=search&pos=2
Mamma Mia! Here We Go Again,158694620,,Here We Again,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F158694620%2F&query=Mamma+Mia%21+Here+We+Go+Again&cat_id=&type=search&pos=3
Mamma Mia! Here We Go Again,127561012,,here  we  go ,,,,,https://www.douban.com/link2/?url=https%3A%2F%2Fwww.douban.com%2Fpeople%2F127561012%2F&query=Mamma+Mia%21+Here+We+Go+Again&cat_id=&type=search&pos=4
Mamma Mia! Here We Go Again,744267204,日记,"04/12 Here we go again, 值得关注的策略/经营/造房子...",,,,,https://www.douban.com/link2/?url=http%3A%2F%2Fwww.douban.com%2Fnote%2F744267204%2F&query=Mamma+Mia%21+Here+We+Go+Again&cat_id=1015&type=search&pos=0
